indice_tiempo,sist_financ_margen_financ,sist_financ_margen_financ_ingresos_por_intereses,sist_financ_margen_financ_egresos_por_intereses,sist_financ_margen_financ_ajustes_cer_cvs,sist_financ_margen_financ_diferencias_cotizacion,sist_financ_margen_financ_resultado_titulos_valores,sist_financ_margen_financ_primas_por_pases,sist_financ_margen_financ_otros_resultados_financs,sist_financ_resultado_por_servicios,sist_financ_cargos_por_incobrabilidad,sist_financ_gastos_administracion,sist_financ_cargas_impositivas,sist_financ_ajustes_valuacion_prestamos_al_sector_publico,sist_financ_amortizacion_amparos,sist_financ_diversos,sist_financ_resultado_monetario,sist_financ_resultado_tot_antes_imp_ganancias,sist_financ_impuesto_ganancias,sist_financ_resultado_total,sist_financ_resultado_ajustado,bancos_priv_margen_financ,bancos_priv_margen_financ_ingresos_por_intereses,bancos_priv_margen_financ_egresos_por_intereses,bancos_priv_margen_financ_ajustes_cer_cvs,bancos_priv_margen_financ_diferencias_cotizacion,bancos_priv_margen_financ_resultado_titulos_valores,bancos_priv_margen_financ_primas_por_pases,bancos_priv_margen_financ_otros_resultados_financs,bancos_priv_resultado_por_servicios,bancos_priv_cargos_por_incobrabilidad,bancos_priv_gastos_administracion,bancos_priv_cargas_impositivas,bancos_priv_ajustes_valuacion_prestamos_al_sector_publico,bancos_priv_amortizacion_amparos,bancos_priv_diversos,bancos_priv_resultado_monetario,bancos_priv_resultado_tot_antes_imp_ganancias,bancos_priv_impuesto_ganancias,bancos_priv_resultado_total,bancos_priv_resultado_ajustado,bancos_priv_nac_margen_financ,bancos_priv_nac_margen_financ_ingresos_por_intereses,bancos_priv_nac_margen_financ_egresos_por_intereses,bancos_priv_nac_margen_financ_ajustes_cer_cvs,bancos_priv_nac_margen_financ_diferencias_cotizacion,bancos_priv_nac_margen_financ_resultado_titulos_valores,bancos_priv_nac_margen_financ_primas_por_pases,bancos_priv_nac_margen_financ_otros_resultados_financs,bancos_priv_nac_resultado_por_servicios,bancos_priv_nac_cargos_por_incobrabilidad,bancos_priv_nac_gastos_administracion,bancos_priv_nac_cargas_impositivas,bancos_priv_nac_ajustes_valuacion_prestamos_sector_publico,bancos_priv_nac_amortizacion_amparos,bancos_priv_nac_diversos,bancos_priv_nac_resultado_monetario,bancos_priv_nac_resultado_tot_antes_imp_ganancias,bancos_priv_nac_impuesto_ganancias,bancos_priv_nac_resultado_total,bancos_priv_nac_resultado_ajustado,bancos_priv_ext_margen_financ,bancos_priv_ext_margen_financ_ingresos_por_intereses,bancos_priv_ext_margen_financ_egresos_por_intereses,bancos_priv_ext_margen_financ_ajustes_cer_cvs,bancos_priv_ext_margen_financ_diferencias_cotizacion,bancos_priv_ext_margen_financ_resultado_titulos_valores,bancos_priv_ext_margen_financ_primas_por_pases,bancos_priv_ext_margen_financ_otros_resultados_financs,bancos_priv_ext_resultado_por_servicios,bancos_priv_ext_cargos_por_incobrabilidad,bancos_priv_ext_gastos_administracion,bancos_priv_ext_cargas_impositivas,bancos_priv_ext_ajustes_valuacion_prestamos_sector_publico,bancos_priv_ext_amortizacion_amparos,bancos_priv_ext_diversos,bancos_priv_ext_resultado_monetario,bancos_priv_ext_resultado_tot_antes_imp_ganancias,bancos_priv_ext_impuesto_ganancias,bancos_priv_ext_resultado_total,bancos_priv_ext_resultado_ajustado,bancos_pub_margen_financ,bancos_pub_margen_financ_ingresos_por_intereses,bancos_pub_margen_financ_egresos_por_intereses,bancos_pub_margen_financ_ajustes_cer_cvs,bancos_pub_margen_financ_diferencias_cotizacion,bancos_pub_margen_financ_resultado_titulos_valores,bancos_pub_margen_financ_primas_por_pases,bancos_pub_margen_financ_otros_resultados_financs,bancos_pub_resultado_por_servicios,bancos_pub_cargos_por_incobrabilidad,bancos_pub_gastos_administracion,bancos_pub_cargas_impositivas,bancos_pub_ajustes_valuacion_prestamos_al_sector_publico,bancos_pub_amortizacion_amparos,bancos_pub_diversos,bancos_pub_resultado_monetario,bancos_pub_resultado_tot_antes_imp_ganancias,bancos_pub_impuesto_ganancias,bancos_pub_resultado_total,bancos_pub_resultado_ajustado,enti_finan_no_banc_margen_financ,enti_finan_no_banc_margen_financ_ingresos_por_intereses,enti_finan_no_banc_margen_financ_egresos_por_intereses,enti_finan_no_banc_margen_financ_ajustes_cer_cvs,enti_finan_no_banc_margen_financ_diferencias_cotizacion,enti_finan_no_banc_margen_financ_resultado_titulos_valores,enti_finan_no_banc_margen_financ_primas_por_pases,enti_finan_no_banc_margen_financ_otros_resultados_financs,enti_finan_no_banc_resultado_por_servicios,enti_finan_no_banc_cargos_por_incobrabilidad,enti_finan_no_banc_gastos_administracion,enti_finan_no_banc_cargas_impositivas,enti_finan_no_banc_ajustes_valuacion_prestamos_sector_pub,enti_finan_no_banc_amortizacion_amparos,enti_finan_no_banc_diversos,enti_finan_no_banc_resultado_monetario,enti_finan_no_banc_resultado_tot_antes_imp_ganancias,enti_finan_no_banc_impuesto_ganancias,enti_finan_no_banc_resultado_total,enti_finan_no_banc_resultado_ajustado
2012-10-01,4817.032000000001,6188.907,-3009.352,170.727,451.141,977.388,107.08500000000001,-68.864,2643.063,-509.941,-4163.604,-860.11,-31.207,-17.81,264.695,0.0,2142.118,-823.032,1319.086,1368.103,3091.903,4149.295,-1691.7160000000001,28.212,253.282,338.644,54.023,-39.837,1871.198,-385.711,-2685.106,-649.559,0.0,-10.84,139.601,0.0,1371.4859999999999,-511.14,860.346,871.186,1454.8330000000003,2087.596,-942.394,3.411,64.298,238.409,28.219,-24.706,933.077,-191.971,-1335.172,-379.447,0.0,-3.928,97.187,0.0,574.579,-195.908,378.671,382.599,1637.0699999999997,2061.699,-749.3220000000001,24.801,188.984,100.235,25.804000000000002,-15.131,938.121,-193.73999999999998,-1349.934,-270.112,0.0,-6.912000000000001,42.414,0.0,796.907,-315.232,481.675,488.587,1562.1419999999998,1739.572,-1168.885,142.614,195.361,627.525,52.569,-26.614,684.915,-92.489,-1355.577,-186.827,-31.206,-6.97,98.871,0.0,672.8589999999999,-283.822,389.037,427.213,162.98700000000144,300.03999999999996,-148.75099999999975,-0.0990000000000002,2.498000000000019,11.219000000000051,0.4930000000000021,-2.4129999999999967,86.95000000000005,-31.740999999999985,-122.92099999999982,-23.724000000000046,-0.0010000000000012221,0.0,26.223000000000013,0.0,97.77300000000002,-28.07000000000005,69.70299999999997,69.70400000000006
2012-11-01,5313.261999999999,6291.282999999999,-3021.562,151.424,429.018,1404.968,106.869,-48.738,2605.092,-542.308,-4271.371,-859.657,-30.06,-11.649,103.599,0.0,2306.908,-588.369,1718.539,1760.248,3326.7089999999994,4158.592,-1719.009,25.872,248.385,591.17,41.272999999999996,-19.574,1827.638,-370.204,-2793.245,-622.582,0.0,-5.939,119.63,0.0,1482.007,-441.833,1040.174,1046.113,1568.52,2109.678,-958.9639999999999,3.153,65.778,353.356,20.200999999999997,-24.682,925.224,-168.792,-1460.83,-338.921,0.0,-0.528,82.19000000000001,0.0,606.8629999999999,-117.165,489.698,490.226,1758.1889999999996,2048.9139999999998,-760.045,22.718999999999998,182.607,237.814,21.072000000000003,5.1080000000000005,902.414,-201.412,-1332.415,-283.661,0.0,-5.411,37.44,0.0,875.144,-324.668,550.476,555.887,1820.1169999999997,1817.446,-1152.4260000000002,125.65,177.991,812.878,65.618,-27.04,684.766,-136.568,-1353.921,-212.169,-30.06,-5.71,-41.403,0.0,725.052,-122.457,602.595,638.365,166.4359999999997,315.2449999999999,-150.12699999999973,-0.09799999999999898,2.6419999999999675,0.9200000000000728,-0.02199999999999136,-2.1239999999999988,92.6880000000001,-35.536,-124.20499999999993,-24.906000000000063,0.0,0.0,25.372000000000014,0.0,99.84899999999999,-24.079000000000008,75.76999999999998,75.76999999999998
2012-12-01,6445.326000000001,6808.142000000001,-3137.209,259.896,574.751,1855.346,106.324,-21.924,2755.503,-781.854,-4548.197,-941.357,-31.468,-62.689,122.8,0.0,2958.0640000000003,-1013.039,1945.025,2039.182,3880.4939999999997,4467.568,-1831.295,35.857,329.304,849.914,21.964000000000002,7.182,1921.875,-588.055,-2944.545,-674.802,0.0,-56.43,314.645,0.0,1853.182,-525.931,1327.251,1383.681,1751.179,2253.989,-1018.383,11.076,81.959,426.417,5.105,-8.984,962.022,-331.422,-1427.284,-373.874,0.0,-1.582,134.434,0.0,713.473,-101.981,611.492,613.074,2129.315,2213.5789999999997,-812.9119999999999,24.781,247.345,423.497,16.859,16.166,959.853,-256.63300000000004,-1517.261,-300.928,0.0,-54.848,180.211,0.0,1139.709,-423.95,715.759,770.607,2396.3579999999997,2010.474,-1147.3580000000002,224.145,241.348,1008.359,86.089,-26.699,735.805,-154.119,-1470.228,-239.49,-31.466,-6.259,-199.694,0.0,1030.9070000000002,-458.457,572.45,610.175,168.47400000000152,330.10000000000036,-158.55599999999959,-0.10599999999999454,4.0989999999999895,-2.927000000000021,-1.7290000000000028,-2.4069999999999983,97.82300000000032,-39.680000000000064,-133.42399999999998,-27.06499999999994,-0.0019999999999988916,0.0,7.8489999999999895,0.0,73.97500000000002,-28.650999999999954,45.32400000000007,45.32600000000002
2013-01-01,6663.782000000001,7012.055,-3278.447,290.093,427.283,2024.898,302.622,-114.722,2687.809,-601.826,-4495.402,-971.383,-34.557,-5.391,161.358,0.0,3404.3900000000003,-1272.856,2131.534,2171.482,3872.159000000001,4575.892000000001,-1897.0439999999999,44.999,242.809,943.356,45.887,-83.74,1933.639,-425.25,-2993.761,-691.992,0.0,-1.201,166.596,0.0,1860.19,-636.333,1223.857,1225.058,1773.4610000000002,2325.3250000000003,-1068.983,16.23,74.869,461.302,10.157,-45.439,971.093,-199.943,-1507.381,-374.64,0.0,-0.075,129.98999999999998,0.0,792.505,-230.412,562.093,562.168,2098.698,2250.567,-828.061,28.769000000000002,167.94,482.054,35.72999999999999,-38.301,962.546,-225.307,-1486.38,-317.352,0.0,-1.126,36.606,0.0,1067.685,-405.921,661.764,662.89,2620.7659999999996,2098.3509999999997,-1215.7740000000001,245.213,181.673,1082.559,256.914,-28.17,654.641,-137.922,-1375.462,-248.112,-34.557,-4.19,-17.622,0.0,1457.542,-604.478,853.064,891.811,170.85700000000043,337.8119999999999,-165.6289999999999,-0.11899999999997846,2.801000000000016,-1.0170000000000528,-0.17899999999997362,-2.8119999999999976,99.52900000000022,-38.653999999999996,-126.17900000000009,-31.27900000000011,0.0,0.0,12.384000000000015,0.0,86.65800000000036,-32.04500000000007,54.613000000000284,54.61299999999983
2013-02-01,5345.361999999999,6488.923,-3103.5930000000003,204.661,448.219,1191.512,115.311,0.329,2573.554,-590.697,-4422.517,-956.111,-36.179,-8.697,250.142,0.0,2154.857,-653.488,1501.369,1546.245,3363.095,4244.567999999999,-1730.9299999999998,33.005,263.057,481.765,41.626999999999995,30.003,1846.096,-418.011,-2950.135,-695.873,0.0,-4.492,115.274,0.0,1255.954,-491.474,764.48,768.972,1547.0829999999999,2142.969,-985.9970000000001,3.634,78.514,300.02,16.183999999999997,-8.241,921.466,-207.871,-1485.497,-377.318,0.0,-0.802,152.934,0.0,549.995,-176.962,373.033,373.83500000000004,1816.0119999999997,2101.5989999999997,-744.933,29.371000000000002,184.543,181.745,25.443,38.244,924.63,-210.14000000000001,-1464.638,-318.555,0.0,-3.69,-37.660000000000004,0.0,705.9590000000001,-314.512,391.447,395.137,1809.1759999999997,1914.1859999999997,-1216.332,171.788,182.343,709.452,73.88300000000001,-26.144,623.851,-130.109,-1352.454,-224.561,-36.179,-4.205,123.153,0.0,808.672,-134.745,673.927,714.311,173.0909999999999,330.1690000000008,-156.33100000000036,-0.1320000000000121,2.81899999999996,0.2949999999999591,-0.19899999999999807,-3.530000000000001,103.60699999999997,-42.57699999999994,-119.92799999999988,-35.67699999999991,0.0,0.0,11.71499999999999,0.0,90.23099999999994,-27.269000000000062,62.961999999999875,62.961999999999875
2013-03-01,6449.209,7241.405,-3490.7519999999995,164.972,516.801,1996.467,67.151,-46.835,2810.83,-727.687,-4668.496,-1029.476,-34.025,-21.171,252.811,0.0,3031.995,-1136.659,1895.336,1950.532,3920.897999999999,4732.534,-1948.443,26.506,306.508,799.123,15.210999999999999,-10.541,1968.683,-515.496,-3158.686,-727.958,0.0,-12.291,131.453,0.0,1606.603,-600.897,1005.706,1017.997,1868.8139999999999,2395.1989999999996,-1108.868,6.909,87.919,497.69,6.706000000000001,-16.741,973.844,-257.723,-1601.746,-386.333,0.0,-1.056,81.583,0.0,677.383,-193.657,483.726,484.782,2052.0839999999994,2337.3349999999996,-839.575,19.597,218.589,301.433,8.505,6.2,994.8389999999999,-257.773,-1556.94,-341.625,0.0,-11.235000000000001,49.870000000000005,0.0,929.22,-407.23999999999995,521.98,533.215,2346.626,2170.069,-1370.031,138.54,207.343,1182.126,52.145999999999994,-33.567,726.125,-171.72,-1374.61,-270.836,-34.023,-8.88,115.925,0.0,1328.607,-500.661,827.946,870.849,181.68500000000085,338.8019999999997,-172.27799999999957,-0.07399999999998386,2.9500000000001023,15.218000000000075,-0.20599999999999596,-2.7270000000000003,116.02199999999993,-40.471000000000004,-135.20000000000027,-30.68200000000013,-0.001999999999995339,0.0,5.433000000000021,0.0,96.78499999999985,-35.101,61.683999999999855,61.686000000000035
2013-04-01,6731.877,7216.643999999999,-3444.005,146.094,641.707,2132.471,70.63,-31.664,2941.051,-695.572,-4669.89,-1030.208,-22.271,-6.991,164.085,0.0,3412.081,-1135.685,2276.396,2305.658,3952.9590000000003,4713.021,-1946.6839999999997,25.571,291.548,844.333,33.431000000000004,-8.261,2120.777,-508.122,-3137.211,-737.075,0.0,-2.286,212.127,0.0,1901.169,-667.96,1233.209,1235.495,1876.2099999999998,2362.4439999999995,-1089.2669999999998,6.714,85.505,511.471,15.345999999999998,-16.003,1045.85,-247.04,-1588.569,-374.124,0.0,-0.304,72.041,0.0,784.0640000000001,-246.335,537.729,538.033,2076.7490000000003,2350.5769999999998,-857.417,18.857,206.043,332.862,18.085000000000004,7.741999999999999,1074.9270000000001,-261.082,-1548.642,-362.95099999999996,0.0,-1.982,140.08599999999998,0.0,1117.105,-421.625,695.48,697.462,2590.739,2150.71,-1328.444,120.618,347.813,1285.757,37.482,-23.197,709.44,-145.384,-1396.919,-257.917,-22.27,-4.705,-59.789,0.0,1413.195,-436.824,976.371,1003.346,188.17900000000054,352.91299999999956,-168.8770000000004,-0.09500000000000242,2.3460000000000036,2.380999999999972,-0.28300000000000836,-0.20600000000000307,110.83399999999983,-42.065999999999974,-135.76000000000067,-35.21600000000012,-0.0010000000000012221,0.0,11.747000000000014,0.0,97.71699999999987,-30.90099999999984,66.81600000000003,66.81700000000001
2013-05-01,5715.2390000000005,7627.628,-3721.23,132.678,697.258,903.796,93.08099999999999,-17.972,3140.969,-651.117,-5265.846,-1061.657,-27.868,-9.961,542.81,0.0,2382.569,-818.028,1564.541,1602.37,3692.863,5023.521,-2083.089,23.658,425.806,278.666,12.714999999999996,11.586,2178.948,-462.49,-3400.615,-763.013,-0.004,-6.15,327.112,0.0,1566.6509999999998,-564.459,1002.192,1008.346,1786.079,2554.045,-1161.324,2.786,121.462,273.289,8.942999999999998,-13.122,1100.392,-207.842,-1810.046,-410.537,0.0,-3.148,195.105,0.0,650.003,-209.626,440.377,443.52500000000003,1906.7839999999999,2469.4759999999997,-921.765,20.872,304.344,5.377000000000001,3.7720000000000002,24.708000000000002,1078.556,-254.648,-1590.569,-352.476,-0.004,-3.002,132.007,0.0,916.6479999999999,-354.83299999999997,561.8149999999999,564.8209999999999,1832.5780000000002,2234.9230000000002,-1454.7440000000001,109.02,268.794,622.199,80.833,-28.447,840.398,-146.935,-1722.221,-262.34,-27.863,-3.811,208.745,0.0,718.551,-223.626,494.925,526.599,189.79800000000023,369.1840000000002,-183.39699999999993,0.0,2.6580000000000723,2.931000000000097,-0.46700000000000585,-1.1110000000000024,121.62300000000005,-41.69199999999995,-143.00999999999976,-36.303999999999974,-0.0009999999999990052,0.0,6.952999999999918,0.0,97.36700000000008,-29.943000000000097,67.42399999999998,67.42499999999973
2013-06-01,5732.957,7590.789000000001,-3693.054,129.009,722.277,807.642,56.659000000000006,119.635,2978.657,-711.666,-5181.222,-1091.333,-26.713,-8.074,349.958,0.0,2042.564,-620.374,1422.19,1456.977,3723.7869999999994,4970.706999999999,-2104.302,23.125,417.294,257.788,15.002999999999997,144.172,2128.273,-501.595,-3274.268,-780.494,-0.005,-3.495,153.348,0.0,1445.551,-545.065,900.486,903.986,1755.7460000000003,2492.7230000000004,-1163.048,2.319,118.786,232.787,9.494,62.685,1060.575,-213.774,-1696.385,-412.017,0.0,-1.012,99.56,0.0,592.693,-202.941,389.752,390.764,1968.041,2477.984,-941.2540000000001,20.806,298.508,25.001,5.509,81.487,1067.6979999999999,-287.82099999999997,-1577.883,-368.477,-0.005,-2.4829999999999997,53.788000000000004,0.0,852.8580000000001,-342.124,510.73400000000004,513.222,1818.9549999999995,2251.4829999999997,-1401.0700000000002,105.884,299.137,545.167,42.013000000000005,-23.659,743.285,-169.377,-1778.652,-273.293,-26.708,-4.579,187.603,0.0,497.234,-33.087,464.147,495.434,190.2150000000015,368.59900000000107,-187.6819999999998,0.0,5.8460000000000605,4.687000000000012,-0.35699999999999577,-0.8779999999999859,107.09900000000016,-40.69399999999996,-128.30199999999968,-37.54600000000005,-2.557849765327802e-15,0.0,9.007000000000005,0.0,99.77900000000011,-42.22199999999998,57.55700000000013,57.55700000000013
2013-07-01,8111.2350000000015,8492.92,-4023.355,149.974,896.738,2233.831,222.862,138.265,3201.086,-734.358,-5095.764,-1203.41,-28.808,-7.528,-139.299,0.0,4103.154,-1531.535,2571.619,2607.955,4660.459,5428.384,-2325.106,24.243,520.467,836.051,9.600999999999996,166.819,2274.256,-551.806,-3362.774,-847.201,0.001,-3.093,173.9,0.0,2343.742,-836.135,1507.607,1510.699,2181.5160000000005,2711.489,-1272.175,3.711,151.544,547.946,6.163,32.838,1115.903,-261.128,-1695.648,-436.651,0.0,-0.271,97.504,0.0,1001.225,-346.196,655.029,655.3,2478.943,2716.8950000000004,-1052.931,20.532,368.923,288.105,3.4380000000000006,133.981,1158.353,-290.678,-1667.1260000000002,-410.55,0.001,-2.822,76.396,0.0,1342.5169999999998,-489.93899999999996,852.578,855.399,3263.2279999999996,2679.051,-1497.433,125.994,371.637,1395.401,213.67399999999998,-25.096,810.6,-134.929,-1591.227,-317.428,-28.809,-4.429,-338.315,0.0,1658.691,-656.456,1002.235,1035.473,187.5480000000016,385.4850000000006,-200.8159999999998,-0.2630000000000088,4.634000000000128,2.379000000000019,-0.41299999999997894,-3.4579999999999984,116.23000000000002,-47.622999999999934,-141.76300000000037,-38.78100000000006,1.2221126888256606e-15,-0.005999999999999339,25.115999999999985,0.0,100.72100000000012,-38.944000000000074,61.777000000000044,61.7829999999999
2013-08-01,7742.111,8392.444,-4247.172,163.148,1096.017,1974.866,91.465,271.343,3173.276,-673.829,-5121.736,-1565.969,-33.078,-7.967,197.509,0.0,3710.317,-1166.122,2544.195,2585.24,4772.958000000001,5538.463000000001,-2452.4900000000002,28.271,593.984,747.375,14.268999999999998,303.086,2283.744,-474.065,-3351.975,-898.861,0.0,-4.228,218.021,0.0,2545.594,-903.704,1641.89,1646.118,2208.3979999999992,2782.0829999999996,-1347.7800000000002,3.35,168.813,506.433,7.120000000000001,88.379,1099.002,-222.776,-1700.606,-474.179,0.0,-0.96,152.769,0.0,1061.6480000000001,-351.808,709.84,710.8000000000001,2564.56,2756.38,-1104.71,24.921,425.171,240.94199999999998,7.148999999999999,214.707,1184.742,-251.28900000000002,-1651.3690000000001,-424.682,0.0,-3.2680000000000002,65.252,0.0,1483.946,-551.896,932.05,935.318,2785.2809999999995,2459.386,-1583.8860000000002,134.878,497.165,1228.486,77.62799999999999,-28.376,768.872,-155.392,-1634.839,-628.187,-33.077,-3.739,-35.311,0.0,1063.608,-234.128,829.48,866.296,183.87199999999848,394.59499999999844,-210.7959999999989,-0.000999999999990564,4.868000000000052,-0.9950000000001182,-0.43199999999998084,-3.3670000000000186,120.65999999999985,-44.3719999999999,-134.92200000000003,-38.92100000000005,-0.0010000000000047748,0.0,14.799000000000007,0.0,101.11500000000024,-28.29000000000019,72.82500000000005,72.8259999999998
2013-09-01,8568.161,8371.613000000001,-4342.219,218.282,872.277,2964.338,159.53300000000002,324.337,3168.423,-769.145,-5089.187,-1274.243,-33.148,-7.92,60.908,0.0,4623.849,-1670.078,2953.771,2994.839,5120.908000000001,5612.432000000001,-2524.1659999999997,30.337,471.188,1153.813,21.606,355.698,2222.503,-495.566,-3353.916,-933.586,0.008,-3.43,228.034,0.0,2784.955,-914.56,1870.395,1873.817,2296.658,2793.2000000000003,-1378.6960000000001,4.856,119.557,656.185,6.295999999999999,95.26,1072.907,-257.802,-1727.969,-485.739,0.0,-0.424,216.095,0.0,1113.726,-364.821,748.905,749.329,2824.25,2819.232,-1145.47,25.481,351.631,497.628,15.31,260.438,1149.596,-237.764,-1625.9470000000001,-447.847,0.008,-3.0060000000000002,11.939,0.0,1671.229,-549.739,1121.49,1124.488,3271.921,2406.1549999999997,-1604.0,187.949,397.657,1773.814,138.357,-28.011,822.976,-232.892,-1597.721,-301.5,-33.156,-4.49,-167.743,0.0,1757.395,-717.872,1039.523,1077.169,175.33199999999852,353.02600000000075,-214.05300000000034,-0.004000000000001336,3.432000000000073,36.71100000000001,-0.4299999999999855,-3.349999999999966,122.9439999999995,-40.686999999999955,-137.54999999999973,-39.156999999999925,-4.433953204596719e-15,0.0,0.6170000000000186,0.0,81.49900000000036,-37.64600000000007,43.85300000000029,43.85299999999984
2013-10-01,8147.795999999998,9203.972999999998,-4723.807000000001,234.412,940.141,2599.313,98.23400000000001,-204.47,3264.565,-631.257,-5263.279,-1218.531,-32.311,-10.15,279.728,0.0,4536.561,-1615.382,2921.179,2963.64,4795.601000000001,6108.417,-2743.28,35.057,560.028,986.734,20.594,-171.949,2312.648,-431.487,-3420.789,-884.181,0.0,-4.561,160.412,0.0,2527.643,-835.099,1692.544,1697.105,2271.404,3076.04,-1496.396,12.211,127.343,632.263,11.185000000000002,-91.242,1134.934,-208.395,-1751.564,-466.196,0.0,-1.558,128.055,0.0,1106.68,-333.1,773.58,775.138,2524.197,3032.377,-1246.884,22.846,432.685,354.471,9.409000000000002,-80.707,1177.714,-223.092,-1669.2250000000001,-417.98499999999996,0.0,-3.003,32.357,0.0,1420.963,-501.99899999999997,918.9639999999999,921.967,3156.715,2672.383,-1748.521,199.359,376.7,1608.909,78.096,-30.211,833.055,-150.458,-1697.808,-291.676,-32.31,-5.589,88.101,0.0,1900.0300000000002,-738.919,1161.111,1199.01,195.47999999999683,423.17299999999796,-232.00600000000077,-0.0040000000000048885,3.413000000000011,3.669999999999959,-0.45599999999999596,-2.3100000000000023,118.86200000000008,-49.311999999999955,-144.68200000000024,-42.67399999999998,-0.0009999999999976694,0.0,31.215000000000003,0.0,108.88799999999992,-41.36400000000003,67.52399999999989,67.52499999999986
2013-11-01,8346.882,9209.867,-4867.444,176.281,1492.242,1661.945,103.88500000000002,570.106,3094.277,-684.568,-5516.709,-1261.166,-32.66,-25.078,325.763,0.0,4246.741,-1492.221,2754.52,2812.258,5416.317999999999,6088.094,-2832.795,28.823,809.107,716.945,12.771,593.373,2228.213,-530.092,-3582.741,-955.219,0.0,-20.673,88.828,0.0,2644.634,-905.634,1739.0,1759.673,2526.9429999999998,3050.2259999999997,-1536.46,5.634,224.465,592.771,5.817999999999998,184.489,1097.99,-221.473,-1866.21,-490.848,0.0,-1.37,78.61800000000001,0.0,1123.65,-316.821,806.829,808.199,2889.375,3037.868,-1296.335,23.189,584.642,124.174,6.953000000000001,408.88399999999996,1130.223,-308.619,-1716.531,-464.371,0.0,-19.302999999999997,10.209999999999997,0.0,1520.984,-588.813,932.171,951.474,2727.9730000000004,2712.2700000000004,-1802.007,147.463,678.778,920.114,91.656,-20.301,741.174,-106.562,-1764.792,-262.918,-32.66,-4.405,226.437,0.0,1524.2469999999998,-544.645,979.602,1016.667,202.59100000000035,409.5029999999997,-232.64200000000028,-0.004999999999988347,4.356999999999971,24.885999999999854,-0.5419999999999874,-2.966000000000008,124.88999999999987,-47.91399999999999,-169.17599999999993,-43.02899999999988,0.0,0.0,10.497999999999962,0.0,77.86000000000013,-41.94200000000001,35.91800000000012,35.91799999999989
2013-12-01,10954.072,10002.248,-5014.742,143.198,2535.946,1788.725,53.382,1445.315,3468.337,-1877.003,-5932.171,-1252.956,-35.804,-9.308,129.955,0.0,5445.121999999999,-838.878,4606.244,4651.356,7035.657000000001,6635.57,-3011.689,29.636,1358.497,540.975,13.294999999999995,1469.373,2443.959,-898.734,-3770.289,-1152.083,-0.004,-4.456,326.014,0.0,3980.0640000000003,-1186.079,2793.985,2798.445,3096.7349999999997,3333.053,-1591.6670000000001,3.758,373.577,492.004,4.867000000000001,481.143,1213.076,-384.617,-1940.894,-567.521,0.0,-1.147,115.07400000000001,0.0,1530.706,-393.982,1136.724,1137.8709999999999,3938.9219999999996,3302.517,-1420.022,25.878,984.9200000000001,48.971000000000004,8.428,988.23,1230.883,-514.117,-1829.395,-584.562,-0.004,-3.309,210.94,0.0,2449.358,-792.097,1657.261,1660.5739999999998,3702.584,2915.584,-1748.783,113.562,1167.048,1242.484,40.67400000000001,-27.985,903.728,-920.607,-2028.469,-57.4,-35.8,-4.852,-203.299,0.0,1355.885,406.253,1762.138,1802.79,215.83099999999922,451.09400000000005,-254.27000000000044,0.0,10.40099999999984,5.265999999999963,-0.5870000000000033,3.9269999999999072,120.65000000000009,-57.66199999999992,-133.413,-43.47299999999973,-4.888450755302642e-15,0.0,7.240000000000009,0.0,109.17299999999977,-59.052000000000135,50.12099999999964,50.12099999999964
2014-01-01,21851.511,10530.115,-5263.143999999999,205.475,9741.431,2315.284,72.661,4249.689,3583.801,-1296.666,-6313.089,-1997.934,-43.322,-3.149,27.016,0.0,15808.168000000001,-5542.943,10265.225,10311.696,13885.159,7086.018,-3285.718,41.019,5088.4,684.903,23.948999999999998,4246.588,2619.104,-887.398,-4446.839,-1659.58,-0.002,-0.482,72.024,0.0,9581.986,-3533.076,6048.91,6049.394,5356.943,3561.374,-1745.019,5.084,1349.073,486.183,10.695,1689.553,1264.723,-511.021,-2242.861,-749.349,0.0,-0.379,160.06799999999998,0.0,3278.124,-1321.392,1956.732,1957.1109999999999,8528.216,3524.644,-1540.699,35.935,3739.327,198.72,13.254000000000003,2557.035,1354.3809999999999,-376.377,-2203.978,-910.231,-0.002,-0.103,-88.04400000000001,0.0,6303.862,-2211.684,4092.178,4092.283,7732.701999999999,2982.516,-1704.2710000000002,164.456,4608.931,1630.221,49.375,1.474,848.996,-361.188,-1732.323,-291.543,-43.32,-2.667,-64.378,0.0,6086.2789999999995,-1963.857,4122.422,4168.409,233.64999999999964,461.58100000000013,-273.1549999999993,0.0,44.10000000000127,0.16000000000008185,-0.6629999999999967,1.6270000000004075,115.70100000000002,-48.07999999999993,-133.92699999999968,-46.81100000000015,-2.444225377651321e-15,0.0,19.370000000000005,0.0,139.90300000000116,-46.01000000000022,93.89300000000094,93.89300000000003
